SourceFile,ParentObjectID,WasSeparated,SeparationPart,SeparationPartsTotal,MorphologyLabel,DatasetSplit,ObjectID,Volume_um3,SurfaceArea_um2,EquivalentDiameter_um,Sphericity,MajorAxisLength_um,IntermediateAxisLength_um,MinorAxisLength_um,Elongation,Flatness,BoundingBoxX_um,BoundingBoxY_um,BoundingBoxZ_um,CentroidX_um,CentroidY_um,CentroidZ_um,SomaVolume_um3,SomaCellVolumeRatio,NumberOfSomas,PossibleMerged
1_baseline_0min.lsm,42,0,1,1,Activated,Test,44,560.940876357555,975.146397869096,10.2322895723607,0.337307265672294,28.2327052132117,16.6547602095377,11.3129748150862,1.69517332330271,1.47218220510206,17.7584634599123,11.5314697791638,30,15.2172100667434,20.686883818699,48.5886592072824,0,0,0,0
1_baseline_0min.lsm,43,0,1,1,Exclude,Test,45,255.205227077901,476.509100670037,7.8697991329641,0.408324997931507,22.8761383438186,11.1087799398327,5.87468712933623,2.05928449998292,1.89095686208703,17.0665752731625,7.61077005424812,20,71.1273938154317,160.770415375734,41.8107544810338,0,0,0,0
1_baseline_0min.lsm,44,0,1,1,Ramified,Test,46,591.897408695891,839.529389915421,10.4171584997374,0.406080852897409,27.584507651427,12.6877453700791,10.5938157628153,2.17410634016018,1.19765584508403,11.5314697791638,12.9152461526635,28,147.237470345714,189.992570692019,47.8673616103523,0,0,0,0
1_baseline_0min.lsm,45,0,1,1,Exclude,Test,47,526.792948932792,746.829223105695,10.0202935284234,0.422366492083761,26.8484810518153,18.8684970355309,7.31762320108854,1.42292632005917,2.57850076685065,15.2215401084962,13.1458755482468,28,190.307254907656,192.488872996773,49.1627625201939,0,0,0,0
1_baseline_0min.lsm,46,0,1,1,Amoeboid,Test,48,254.247808551973,448.169088756344,7.85994545095672,0.433058969103619,27.1009675485432,8.10735743251077,5.67794791294812,3.34276214835027,1.4278675248187,13.6071343394133,9.45580521891433,26,105.232719289067,69.7576723515367,48.7807531380753,0,0,0,0
1_baseline_0min.lsm,47,0,1,1,Exclude,Test,49,227.333709989777,499.042817579421,7.5721941217077,0.360957060613122,18.8322875608684,9.73336120812949,5.64609315525916,1.93481852344485,1.72391084250234,10.1476934056642,16.3746870864126,12,135.929641758007,189.277124059246,40.110435189518,0,0,0,0
1_baseline_0min.lsm,48,0,1,1,Exclude,Test,50,364.244559197471,768.192255009963,8.8606343912998,0.321077285365227,25.1833397761585,22.3154677312245,8.07674381655463,1.12851498698014,2.76292875421965,20.5260162069116,14.2990225261631,26,134.109242257059,174.916365651507,52.2739485981308,0,0,0,0
1_baseline_0min.lsm,49,0,1,1,Exclude,Test,51,339.245297687131,819.11480886811,8.65310030678116,0.287176283789065,25.4470677554883,12.4323109773637,12.4154404626093,2.04684935904687,1.00135883336602,13.6071343394133,13.8377637349966,26,211.3888001594,57.0089252016204,49.024772656005,0,0,0,0
1_baseline_0min.lsm,50,0,1,1,Exclude,Test,52,1198.36885495313,1618.61798236123,13.1784387884567,0.337080352271595,36.8372157977008,21.6369579823895,17.3133747946183,1.70251362634632,1.24972503853582,21.2179043936614,35.055668128658,24,22.3988333591328,150.333043471282,52.5075898801598,0,0,0,0
1_baseline_0min.lsm,51,0,1,1,Amoeboid,Test,53,261.375257578326,379.847013939627,7.93271680658445,0.520457243244595,15.5642409034953,9.64448493964986,6.6419485851987,1.61379700428671,1.45205654875772,7.38014065866484,9.68643461449761,18,49.9462358119094,8.95793858717899,45.8323158323158,0,0,0,0
1_baseline_0min.lsm,52,0,1,1,Activated,Test,54,270.630303328962,540.655393180937,8.02526288054612,0.374237986462923,20.2379809384159,16.106105707748,7.27402215226029,1.25654092340151,2.21419530634001,11.3008403835805,12.6846167570802,22,129.383544203263,7.75010864741302,50.3805031446541,0,0,0,0
1_baseline_0min.lsm,53,0,1,1,Exclude,Test,55,527.324848113863,803.946917273282,10.0236648675945,0.39262285287025,25.9466434661357,14.54332521292,12.2369948107665,1.7840929145341,1.18847196046241,13.37650494383,17.9890928554956,22,162.356813480257,112.69351584926,50.6108533387129,0,0,0,0
1_baseline_0min.lsm,54,0,1,1,Exclude,Test,56,269.353745294392,559.696523417775,8.01262465037367,0.360368532312225,21.3651869376435,16.9854727633749,6.9018805492625,1.2578505900473,2.46099199227519,13.8377637349966,10.1476934056642,20,39.6380155350575,204.022578499689,51.7345971563981,0,0,0,0
1_baseline_0min.lsm,55,0,1,1,Exclude,Test,57,594.13138525639,1245.7909298742,10.4302477451514,0.274343046088902,28.4010159431742,18.2618242061271,16.7050797103062,1.55521242689683,1.09318988731676,20.9872749980782,25.830492305327,20,77.2414804323889,16.7433224694694,48.4580125335721,0,0,0,0
1_baseline_0min.lsm,56,0,1,1,Exclude,Test,58,232.227182455631,315.888695456315,7.62614064081206,0.578396170485701,20.7735537411192,7.18836429549991,4.11721391456937,2.88988605573648,1.74592927272076,14.0683931305799,9.68643461449761,16,23.4504561057392,217.005991465155,55.0114521300962,0,0,0,0
1_baseline_0min.lsm,57,0,1,1,Exclude,Test,59,422.859848951504,700.568853345468,9.3124926432875,0.388893722603808,21.0167253584899,14.6027095632615,10.4220318264268,1.43923463432877,1.40113845423442,21.2179043936614,12.2233579659136,16,24.3084543344248,77.591561370668,51.8143396226415,0,0,0,0
1_baseline_0min.lsm,58,0,1,1,Exclude,Test,60,399.988184165448,487.66455861278,9.14147298113209,0.538345439802725,16.4260525404248,12.0572337219446,9.85606930291066,1.3623400623419,1.2233308585182,11.9927285703304,11.5314697791638,16,187.44183310652,113.820145703132,54.8218085106383,0,0,0,0
1_baseline_0min.lsm,59,0,1,1,Amoeboid,Test,61,248.396917560191,370.919865819283,7.79918448268614,0.515190878627483,14.8788501306601,11.5637057972162,6.24403619073235,1.28668528857263,1.85196008542992,6.45762307633174,11.3008403835805,14,88.7205110594804,221.73934847053,54.1182012847966,0,0,0,0
1_baseline_0min.lsm,60,0,1,1,Amoeboid,Test,62,200.632371100009,272.240623888283,7.26330243132505,0.608786757480644,12.6446273938088,9.0873110274946,3.98966947453579,1.39145973495913,2.27771024278946,10.3783228012474,4.61258791166553,12,133.422896178045,82.0295932995922,52.3340402969247,0,0,0,0
1_baseline_0min.lsm,61,0,1,1,Exclude,Test,63,226.376291463849,363.099917500959,7.5615490362737,0.4947038249096,20.8810540074334,9.87428006555831,4.36595037230217,2.1146912857239,2.26165650626752,9.91706401008089,20.9872749980782,6,219.551056209626,145.494309935011,58.4248120300752,0,0,0,0
2_US_12min.lsm,1,0,1,1,Exclude,Training,1,485.296302422351,640.521011744806,9.74995893819862,0.466253457219632,47.0732015315778,11.0479010303595,9.69619280636794,4.26082759089001,1.13940607937414,15.3599177458462,25.7382405470936,40,20.4022494659296,332.590454811499,20.5326704545455,0,0,0,0
2_US_12min.lsm,2,0,1,1,Activated,Training,2,1132.24314876237,1204.25941761258,12.9314440877422,0.436238382260361,39.7809673994985,21.8127629037614,11.591040399448,1.82374729762632,1.8818641081434,21.1717785145448,14.9447848337963,36,42.7470636921566,341.595497138525,11.1257229832572,0,0,0,0
2_US_12min.lsm,3,0,1,1,Amoeboid,Training,3,508.733907937066,622.398247701722,9.9044573813018,0.495156958436267,26.4005436129359,10.7803164577424,10.303318489951,2.44895812812388,1.04629556664259,12.4539873614969,17.0204493940458,24,39.4365016232984,11.8498508472129,14.2479674796748,0,0,0,0
2_US_12min.lsm,4,1,1,2,Ramified,Training,4,3759.32299042655,4003.46576567773,19.2916928814752,0.292048131813558,45.9091176324579,43.19089053464,23.5655249771711,1.06293519453223,1.83279984538774,23.2474430747943,45.6646203254887,40,46.4890627943538,212.164014013226,24.2097735399285,510.801931953071,0.135876042908224,1,0
2_US_12min.lsm,4,1,2,2,Amoeboid,Training,5,672.107805201409,670.295397221048,10.8679284915113,0.553575906501767,19.2016418042022,16.0786298146418,9.78648477508206,1.19423371428805,1.64294230095575,12.4539873614969,15.7750506578961,18,59.9843640158089,221.217516393859,10.3712820512821,125.460123637596,0.186666666666667,1,0
2_US_12min.lsm,5,0,1,1,Amoeboid,Training,6,265.396415387223,331.001983753638,7.97319055211591,0.603369791749629,17.1676063956716,9.53746652383743,6.21188247542873,1.80001747348353,1.53535849423474,8.30265824099795,7.05725950484826,18,47.8448768142287,330.00424753072,8.47272727272727,0,0,0,0
2_US_12min.lsm,6,0,1,1,Activated,Training,7,1244.60578696528,1461.52992981669,13.3457934131594,0.382852030719906,37.9079867791387,23.2413541431796,16.2560714403818,1.63105757717922,1.42970300225463,24.0777088988941,17.8507152181456,40,48.3785617973143,260.950180268103,25.3209637219607,142.348986434965,0.114372749930767,1,0
2_US_12min.lsm,7,0,1,1,Exclude,Training,8,419.464204579546,544.225889667675,9.28749859678314,0.497929889868924,26.5069597358846,16.7759490537237,6.17478035395833,1.58005723855015,2.71684952209993,19.9263797783951,12.038854449447,22,65.9402984620917,249.349907678865,9.09613804437141,0,0,0,0
2_US_12min.lsm,8,0,1,1,Amoeboid,Training,9,589.386844561236,378.381897159201,10.4024093174895,0.898436524999483,13.0503275158577,9.42495047290172,9.29719120667778,1.38465741049563,1.01374170578875,9.54805697714764,10.3783228012474,14,69.9336302388245,398.77012058494,7.34152046783626,191.292221480401,0.324561403508772,1,0
2_US_12min.lsm,9,0,1,1,Exclude,Training,10,258.503002000542,487.039286633345,7.90355214327264,0.402930853534887,26.5838546767532,11.1366416673136,6.79377096991857,2.38706204894583,1.63924302373813,10.7934557132973,22.4171772506945,20,83.7837848415586,117.256781805966,10.56,0,0,0,0
2_US_12min.lsm,10,0,1,1,Amoeboid,Training,11,644.18948098535,699.81323803894,10.7153164706383,0.515439531422644,23.0681873758109,12.9167602547135,9.85088937799918,1.78591124406702,1.31122782513035,12.8691202735468,12.4539873614969,22,93.963080175369,301.056209161486,12.0267522739433,0,0,0,0
2_US_12min.lsm,11,0,1,1,Activated,Training,12,1080.54254836227,1070.89839204639,12.7315442394452,0.475514509424859,39.5717601928504,23.4520344921363,14.69887430133,1.68734871194732,1.59549867638601,17.0204493940458,40.68302538089,24,106.796020361744,242.073468959904,9.66634768740032,227.482641760477,0.210526315789474,1,0
2_US_12min.lsm,12,0,1,1,Ramified,Training,13,1292.51501000271,1504.57654655736,13.5148840583013,0.381382036630063,35.837317786176,33.5589477671285,18.9685803817829,1.06789158095354,1.76918604828003,23.2474430747943,32.7955000519419,34,106.059706200046,57.9334030571566,8.4736,163.718567933677,0.126666666666667,1,0
2_US_12min.lsm,13,0,1,1,Exclude,Training,14,245.750187235182,318.600568278734,7.77138476628567,0.595525208695405,16.1787592996915,10.760010246346,5.62411619165557,1.50360073357604,1.91319131391888,6.22699368074846,12.4539873614969,14,130.779676445879,89.3374178008755,6.44600280504909,0,0,0,0
2_US_12min.lsm,14,0,1,1,Exclude,Training,15,348.462046696731,505.491032492215,8.7307647621443,0.473741020285778,18.8657913311192,13.2019626589718,7.85865802817438,1.42901414118895,1.6799258361467,10.3783228012474,14.9447848337963,20,134.894791296546,31.7923648351883,9.36894164193867,0,0,0,0
2_US_12min.lsm,15,0,1,1,Ramified,Training,16,2868.34931019801,3649.47061327598,17.6283286623628,0.267511390976018,44.7306443623016,37.95162021317,25.508178760412,1.17862278635417,1.48782163437203,29.8895696675926,35.2862975242413,38,141.735614652002,156.34074075014,15.929584234559,217.831863019123,0.075943282864696,1,0
2_US_12min.lsm,16,0,1,1,Ramified,Training,17,4757.83391948731,4704.56732383865,20.8674902192234,0.290784077500589,76.8252648012693,47.0734389733571,32.8603064207641,1.63203000411233,1.43253195422462,77.6298545533308,34.8711646121914,40,123.386529489356,59.9902544498317,29.9411764705882,674.175829217413,0.141698058533758,1,0
2_US_12min.lsm,17,0,1,1,Ramified,Training,18,5180.05548942153,5931.91660917658,21.4673578865137,0.244068666717955,68.4289420145053,46.7549037041414,42.8181647484575,1.4635671682165,1.09194086152013,59.3640064231353,45.2494874134388,40,151.793629655609,111.574048282864,21.810233548473,510.112590614403,0.0984762791935591,1,0
2_US_12min.lsm,18,0,1,1,Exclude,Training,19,325.713782520683,576.075501995772,8.53648676328644,0.397400865143272,26.6211202185516,14.3942032545571,8.30571601538936,1.84943339674765,1.7330478465537,15.3599177458462,13.2842531855967,24,153.466071350154,41.6622119004235,14.7513227513228,0,0,0,0
2_US_12min.lsm,19,0,1,1,Exclude,Training,20,3570.44346363148,2427.2445391444,18.9630349770806,0.465427491441827,40.876973100551,21.9088546914831,15.102435311229,1.86577407519351,1.45068356460322,20.7566456024949,17.8507152181456,40,150.555390406725,182.094270830995,21.9681436432088,983.345419610061,0.275412684622068,1,0
2_US_12min.lsm,20,0,1,1,Exclude,Training,21,993.340869020749,829.526783511874,12.3794084922609,0.580389099957589,25.7915312652369,17.7106241334751,11.1805245341648,1.45627455423708,1.58406021822643,22.4171772506945,12.038854449447,22,153.793780013694,302.280571172897,8.79389312977099,246.784199243184,0.248438584316447,1,0
2_US_12min.lsm,21,0,1,1,Exclude,Training,22,235.41006715516,401.909181917807,7.66082372969839,0.458746626807086,38.4840097207413,13.4508911682302,4.81136921535898,2.86107509453627,2.7956472609277,12.038854449447,8.30265824099795,40,158.609339382367,161.432607869149,26.9751098096633,0,0,0,0
2_US_12min.lsm,22,1,1,3,Ramified,Training,23,3184.75698464668,3580.04790779188,18.2540495671975,0.292401425336297,57.626127470963,46.8691379522285,22.9634924352765,1.22951114504599,2.04102830108839,42.3435570290895,50.2310823580376,40,171.793859946591,101.922003862313,19.0313852813853,389.822527016817,0.122402597402597,1,0
2_US_12min.lsm,22,1,2,3,Ramified,Training,24,5962.45790880983,5373.88893517317,22.4979130837894,0.295900470388546,59.8700315047395,44.2594317965543,29.9714691495537,1.35270673559349,1.47671879465453,59.3640064231353,44.0040886772891,36,206.423430663143,105.978208188581,29.3034279438118,1424.86854702699,0.238973351060755,1,0
2_US_12min.lsm,22,1,3,3,Activated,Training,25,1106.73751923165,1005.89459866476,12.8336050610689,0.514392629430762,42.3817795642529,18.9727599333094,15.3963565254595,2.23382258107033,1.23228894459127,19.5112468663452,41.0981582929398,18,200.773842135475,78.1070440825668,35.2930551230146,234.720725816492,0.212083463095609,1,0
2_US_12min.lsm,23,0,1,1,Exclude,Training,26,2299.64270579682,2702.12285629885,16.3764808219533,0.311807059445243,52.5654104920117,40.9063580142665,20.083686255617,1.2850181009436,2.03679531205711,52.3067469182871,22.0020443386446,40,183.958509339178,31.3160912914789,16.5707434052758,0,0,0,0
2_US_12min.lsm,24,0,1,1,Exclude,Training,27,715.5363095375,1082.63333230271,11.097138800719,0.357347308069497,57.0195871319308,16.9856282986452,16.8523938843487,3.35693129093604,1.00790596369933,47.7402848857382,33.6257658760417,20,229.281146801639,76.8589791313885,6.73314065510597,0,0,0,0
2_US_12min.lsm,25,0,1,1,Amoeboid,Training,28,615.581815430624,706.086716462386,10.554290732827,0.49562127201626,27.6985998872322,19.7914244344711,6.99897158742223,1.39952533375966,2.82776179146634,15.7750506578961,15.7750506578961,30,209.81342683166,385.844657524228,11.7816349384099,104.090542138885,0.169092945128779,1,0
2_US_12min.lsm,26,0,1,1,Exclude,Training,29,386.375820323477,400.252000062835,9.03657323533308,0.640949638811565,19.3212626327391,10.7984725433952,4.55999445957502,1.78925885629601,2.36808896131895,14.5296519217464,7.05725950484826,18,235.818824439934,24.6439338966856,8.97413024085638,0,0,0,0
2_US_12min.lsm,27,0,1,1,Ramified,Training,30,738.284573713548,1156.21892981518,11.2135138529397,0.341659298670522,42.5597241477234,22.8111662091669,13.0114124724257,1.86574082874467,1.75316601925496,36.531696260391,21.5869114265947,32,249.35126973684,53.3465172605596,12.6974789915966,0,0,0,0
2_US_12min.lsm,28,0,1,1,Ramified,Training,31,3693.49089258374,3225.4756716019,19.1784190333573,0.358246296095751,41.4138010489853,39.5493247038812,22.3371064620927,1.04714306398564,1.77056615506573,43.1738228531893,23.6625759868442,40,234.459793440147,169.709325138497,15.540313549832,834.792361127083,0.22601717058604,1,0
2_US_12min.lsm,29,0,1,1,Exclude,Training,32,330.53917189136,397.85442472095,8.57843577485146,0.581087975375451,23.4132984026314,16.9527099991294,10.5575872772023,1.38109472785377,1.60573713993693,13.2842531855967,18.2658481301955,22,245.619296240442,140.349554755622,6.96558915537018,0,0,0,0
2_US_12min.lsm,30,1,1,3,Exclude,Training,33,707.264213473483,655.546778039719,11.0542094013752,0.58560066324939,25.4170614836455,19.4745983876273,12.5662856463036,1.3051391858121,1.54974977775996,14.1145190096965,16.6053164819959,22,296.418656044766,55.4847795281272,6.46783625730994,149.242399821646,0.211013645224172,1,0
2_US_12min.lsm,30,1,2,3,Ramified,Training,34,2167.97851011121,2507.26268549717,16.0577780280065,0.323088080276328,56.5932043732247,31.2164166952111,28.5393242055464,1.81293083462416,1.0938036398614,53.5521456544368,31.1349684037423,36,292.157739719327,69.1727589491858,18.8909379968203,404.643365798182,0.18664546899841,1,0
2_US_12min.lsm,30,1,3,3,Exclude,Training,35,652.806247718702,791.231500287621,10.7628815315353,0.459942375245151,39.905361504192,14.8829848748308,9.23526575514312,2.68127407504643,1.611538343284,33.2106329639918,22.4171772506945,16,286.763031832415,36.3271983686579,12.9883843717001,132.698207693612,0.203273495248152,1,0
2_US_12min.lsm,31,0,1,1,Amoeboid,Training,36,329.505159883357,283.357011743838,8.56948124248245,0.814188518667949,16.6680862755221,10.7355451414126,8.44252377454483,1.55260734838929,1.2716037796401,7.88752532894805,10.7934557132973,18,304.334545759006,172.100383369339,5.16108786610879,0,0,0,0
2_US_12min.lsm,32,0,1,1,Activated,Training,37,877.531524124506,747.119221370173,11.8783112639824,0.593293193469351,23.663639797616,14.6146654372466,6.99008400899372,1.61917081846481,2.09077107205618,13.6993860976466,16.190183569946,24,365.495016468783,248.672930020367,12.5585231736057,206.113060261765,0.234878240377062,1,0
2_US_12min.lsm,33,0,1,1,Exclude,Training,38,410.158096507527,444.379014919212,9.21830108659726,0.600755988332805,25.7573813756997,12.9538726973622,5.85563397985937,1.98839235010737,2.21220669562296,10.7934557132973,15.7750506578961,22,370.552172361164,89.6687090027778,7.31596638655462,0,0,0,0
2_US_12min.lsm,34,1,1,3,Exclude,Training,39,2579.51528929607,2218.76816285374,17.0155697138193,0.40995004319904,40.358371521413,27.8841641120281,19.1314100184474,1.44735812625648,1.45750700471846,21.5869114265947,22.8323101627444,40,399.096988852532,172.134384944742,22.4404061998931,600.071635310591,0.232629609834313,1,0
2_US_12min.lsm,34,1,2,3,Exclude,Training,40,1446.58279919503,1631.60806391218,14.0318486438455,0.379108753781367,40.6162056973069,38.1425657071112,17.3676591698592,1.06485248027598,2.1961834542047,30.7198354916924,31.5501013157922,38,384.304273555289,185.193986917271,13.2242077674529,117.877368912247,0.0814867762687634,1,0
2_US_12min.lsm,34,1,3,3,Exclude,Training,41,2069.74736935101,1727.95256975275,15.8114939297275,0.454531374862769,30.8747506049702,20.4796798885796,17.3070662412241,1.50757974601875,1.1833131972303,25.7382405470936,27.8139051073431,18,390.843938175283,193.218619183751,34.1508742714405,396.715940403498,0.191673605328893,1,0
2_US_12min.lsm,35,0,1,1,Activated,Training,42,1719.5619693076,2043.2766572902,14.8641382632465,0.339705182050865,58.1124247040258,32.8960511543404,20.2412080547853,1.76654712844944,1.62520196745685,37.7770949965407,47.7402848857382,32,355.567455079546,156.569844945553,18.9733413509721,292.970068933948,0.170374824614151,1,0
2_US_12min.lsm,36,1,1,3,Activated,Training,43,1375.58064131222,1247.84885681467,13.7984131484826,0.479342764101915,38.241974588443,21.2557211964179,14.5039214020166,1.7991379466761,1.46551547042048,24.492841810944,15.7750506578961,36,148.313852094623,263.6708733564,19.3996492107241,357.76815476875,0.260085191681283,1,0
2_US_12min.lsm,36,1,2,3,Activated,Training,44,774.474993993624,789.962772631433,11.3938262538198,0.516276589368295,22.7810553902176,17.6434934642374,16.3913119400945,1.29118733976317,1.07639300189755,20.7566456024949,16.6053164819959,18,135.444363987876,270.727810856749,34.7752558967512,104.090542138885,0.13440142412105,1,0
2_US_12min.lsm,36,1,3,3,Activated,Training,45,938.882903265968,762.214676206478,12.1489180574413,0.608341958509604,27.6601898244881,20.1999918295963,9.7181946810757,1.36931688179999,2.07857451846811,21.1717785145448,18.6809810422454,22,121.788170288988,292.939971931831,34.9419970631424,251.264917944527,0.267621145374449,1,0
2_US_12min.lsm,37,0,1,1,Exclude,Training,46,449.105882142275,747.111625382689,9.50130749640166,0.379604302118334,36.7622206632826,19.1099575881432,11.7555999363444,1.92372068298528,1.62560462176512,16.6053164819959,11.6237215373971,36,186.198421275697,131.016966555855,22.2993092862625,0,0,0,0
2_US_12min.lsm,38,0,1,1,Amoeboid,Training,47,769.304933953613,725.160554093893,11.3684162090497,0.559906656769248,39.0013182351311,13.9340124999434,8.03778630656536,2.79900123781928,1.73356344253168,7.47239241689816,22.8323101627444,36,195.323010982646,329.607720526801,15.9767025089606,228.516653768479,0.297043010752688,1,0
2_US_12min.lsm,39,0,1,1,Exclude,Training,48,2088.01491482571,1961.57511542556,15.8578750443197,0.402749409280147,38.9375601965706,35.7568931479302,18.5013002691551,1.08895255623808,1.93266919771813,19.0961139542953,37.7770949965407,34,12.6090625975433,35.2245552406896,28.0772532188841,393.613904379492,0.188511059755695,1,0
2_US_12min.lsm,40,0,1,1,Exclude,Training,49,300.897494328631,441.820084669876,8.31393547594076,0.491493430707665,17.9158658185609,10.7709437836011,7.27641691611005,1.66335152968099,1.4802537990579,10.3783228012474,9.13292406509775,20,46.9899071821703,382.115817568384,17.0355097365407,0,0,0,0
2_US_12min.lsm,41,0,1,1,Exclude,Training,50,1019.1911692208,1050.21810826622,12.4858757808087,0.466346144115007,37.0338885327457,20.4693328581908,10.2587093585687,1.80923769178568,1.99531267947401,24.0777088988941,14.5296519217464,34,60.2779446231507,360.237094734578,23.9513019952655,163.029226595008,0.159959418329388,1,0
2_US_12min.lsm,42,0,1,1,Exclude,Training,51,303.999530352637,570.522905470754,8.34240807995175,0.383230131056858,39.7012631378218,15.2455846377865,7.87281689882052,2.60411549186649,1.93648408615607,14.1145190096965,24.9079747229938,34,72.7678103566466,276.045500968218,26.3492063492063,0,0,0,0
2_US_12min.lsm,43,0,1,1,Activated,Training,52,376.035700243455,474.49945349699,8.95523152908321,0.530967321723992,32.6456653078276,10.707960087222,7.4297587245921,3.04872870667348,1.44122581690025,11.2085886253472,8.71779115304785,34,89.631799843778,165.812684526269,30.4307974335472,0,0,0,0
2_US_12min.lsm,44,0,1,1,Amoeboid,Training,53,686.583973313439,530.771388457621,10.9454010653637,0.709097131139817,16.544382307008,13.693557344488,6.81256038473996,1.2081873169113,2.01004564673824,11.6237215373971,9.54805697714764,18,153.954291154312,335.995074689541,15.7841365461847,225.069947075138,0.32781124497992,1,0
2_US_12min.lsm,45,0,1,1,Exclude,Training,54,242.648151211175,321.947976052294,7.73854753757162,0.584363501978122,14.9768569507413,9.83418644235124,4.38057294383796,1.5229380730716,2.24495438574644,12.038854449447,6.22699368074846,14,262.379332028765,69.5648363173842,14.3778409090909,0,0,0,0
2_US_12min.lsm,46,0,1,1,Amoeboid,Training,55,324.335099843347,336.586864805061,8.52442530354409,0.678239264134563,17.1363836916645,9.97053975018643,5.08082181351936,1.71870170733175,1.96238721138699,8.30265824099795,10.3783228012474,16,286.126278887101,394.038336786797,13.3815090329437,0,0,0,0
2_US_12min.lsm,47,0,1,1,Activated,Training,56,1665.79334489149,1369.50698994795,14.707566931337,0.496212027052296,31.5703931767906,26.7959555355802,17.3549338213573,1.17817754753589,1.54399641113034,22.4171772506945,20.7566456024949,30,94.4603031194327,186.465455395677,30.0819366852886,429.804324659568,0.258017794330643,1,0
2_US_12min.lsm,48,0,1,1,Exclude,Training,57,538.030914830461,728.136947795275,10.0910463916376,0.43934856195744,26.9855685852396,12.0498322516077,8.01032580719839,2.2394974487416,1.50428740873177,12.038854449447,9.96318988919754,28,123.62158152957,318.203765102294,22.6739269698911,0,0,0,0
2_US_12min.lsm,49,0,1,1,Ramified,Training,58,1649.93849410213,1852.6801948249,14.6607563968436,0.364470320690381,38.8583063411856,24.6989663539916,22.0410963467285,1.57327662155003,1.12058701461362,31.5501013157922,24.492841810944,30,306.936284380012,210.866099260918,27.8671401712973,251.609588613861,0.15249634426572,1,0
2_US_12min.lsm,50,0,1,1,Amoeboid,Training,59,529.41414809711,527.102009996067,10.0368855892132,0.600417231508457,23.4572140948251,9.99879287421324,7.02138324036016,2.34600460174757,1.42404887070377,10.7934557132973,7.47239241689816,24,47.544610257923,250.823791944428,26.4674479166667,0,0,0,0
2_US_12min.lsm,51,0,1,1,Amoeboid,Training,60,218.865875027125,250.543027889355,7.47698443969033,0.701004013834013,10.7500553462965,8.61480957311425,5.30697873549324,1.24785757074029,1.62329830257245,9.13292406509775,5.81186076869856,12,122.900915803144,291.110156755293,18.1070866141732,0,0,0,0
2_US_12min.lsm,52,0,1,1,Exclude,Training,61,301.931506336633,453.57748063739,8.3234479962242,0.479849370274855,17.2564390065256,13.6865079162701,10.8499920373855,1.26083578894597,1.26143022677905,13.6993860976466,10.3783228012474,20,87.5105865353404,364.655403762332,23.9178082191781,0,0,0,0
2_US_12min.lsm,53,0,1,1,Activated,Training,62,372.933664219448,449.185929216964,8.93053866975443,0.557800680638543,18.7246657157596,13.9254546444753,6.74162138386305,1.34463586244117,2.0655942912795,10.3783228012474,12.8691202735468,20,183.90771675633,235.020860634519,26.8484288354898,0,0,0,0
2_US_12min.lsm,54,0,1,1,Exclude,Training,63,1544.81393995524,1632.4320448995,14.3425328241084,0.395882647687472,42.280393070463,31.1288805111484,18.3128432118441,1.35823686480858,1.69983874983516,23.2474430747943,37.3619620844908,26,188.738390854114,177.717177034896,31.1834002677376,306.412225037976,0.198348951361,1,0
2_US_12min.lsm,55,0,1,1,Amoeboid,Training,64,1027.11859461549,705.621232571934,12.518164562193,0.69768525570039,20.5789709159502,12.9043439351204,10.2223237205852,1.59473205452488,1.26236893761584,12.4539873614969,10.7934557132973,22,321.787072729516,253.82159595251,25.144966442953,395.681928395496,0.385234899328859,1,0
2_US_12min.lsm,56,0,1,1,Exclude,Training,65,805.150683564354,775.021402230652,11.5423130193065,0.540034956631688,26.3144746114873,16.2033916348776,9.24538416014275,1.62401028157868,1.75259257530164,16.190183569946,13.2842531855967,26,328.702453014318,137.85629249281,30.6686643835616,135.11090237895,0.167808219178082,1,0
2_US_12min.lsm,57,0,1,1,Amoeboid,Training,66,336.398573270039,364.89278786519,8.62882857142747,0.641044642643011,14.7069566112086,9.82793592095079,5.83846833241951,1.49644408851475,1.68330722398181,9.54805697714764,7.05725950484826,16,94.735372167059,227.467740678537,24.1209016393443,0,0,0,0
2_US_12min.lsm,58,0,1,1,Exclude,Training,67,381.5504309528,545.470814225477,8.99879673419589,0.466387861232068,32.9055822666298,10.1121227561396,8.39426051152609,3.25407266705215,1.20464723989143,20.341512690445,18.2658481301955,24,127.313051469178,80.8759164202721,31.0858175248419,0,0,0,0
2_US_12min.lsm,59,0,1,1,Amoeboid,Training,68,937.159549919298,618.010050070396,12.1414802460699,0.749372256157679,22.1670565530056,10.0240756424219,8.33280772417733,2.21138161200565,1.20296495181779,9.54805697714764,11.2085886253472,24,127.117392490007,198.195506137899,28.4678190511217,330.53917189136,0.352703199705774,1,0
2_US_12min.lsm,60,0,1,1,Activated,Training,69,1606.1653190967,1427.07475073595,14.5299417748098,0.464762306583889,42.2695765219839,26.9052396171131,13.9581916179015,1.57105371011445,1.92755912467965,38.6073608206405,29.0593038434928,24,234.633210974919,300.412268069648,31.2450643776824,380.861089614132,0.237124463519313,1,0
